rho,u,p
0.426179,0.927453,0.30313
0.426179,0.927453,0.30313
0.426178,0.927453,0.30313
0.426178,0.927453,0.30313
0.426178,0.927453,0.30313
0.426178,0.927453,0.30313
0.426178,0.927453,0.30313
0.426178,0.927453,0.30313
0.426178,0.927453,0.30313
0.426178,0.927453,0.30313
0.426177,0.927453,0.30313
0.426177,0.927453,0.30313
0.426177,0.927453,0.30313
0.426177,0.927453,0.30313
0.426177,0.927453,0.30313
0.426177,0.927453,0.30313
0.426177,0.927453,0.30313
0.426177,0.927453,0.30313
0.426177,0.927453,0.30313
0.426176,0.927453,0.30313
0.426176,0.927453,0.30313
0.426176,0.927453,0.30313
0.426176,0.927453,0.30313
0.426176,0.927453,0.30313
0.426176,0.927453,0.30313
0.426176,0.927453,0.30313
0.426176,0.927453,0.30313
0.426175,0.927453,0.30313
0.426175,0.927453,0.30313
0.426175,0.927453,0.30313
0.426175,0.927453,0.30313
0.426175,0.927453,0.30313
0.426175,0.927453,0.30313
0.426175,0.927453,0.30313
0.426175,0.927453,0.30313
0.426174,0.927453,0.30313
0.426174,0.927453,0.30313
0.426174,0.927453,0.30313
0.426174,0.927453,0.30313
0.426174,0.927453,0.30313
0.426174,0.927453,0.30313
0.426174,0.927453,0.30313
0.426174,0.927453,0.30313
0.426173,0.927453,0.30313
0.426173,0.927453,0.30313
0.426173,0.927453,0.30313
0.426173,0.927453,0.30313
0.426173,0.927453,0.30313
0.426173,0.927453,0.30313
0.426173,0.927453,0.30313
0.426173,0.927453,0.30313
0.426172,0.927453,0.30313
0.426172,0.927453,0.30313
0.426172,0.927453,0.30313
0.426172,0.927453,0.30313
0.426172,0.927453,0.30313
0.426172,0.927453,0.30313
0.426172,0.927453,0.30313
0.426171,0.927453,0.30313
0.426171,0.927453,0.30313
0.426171,0.927453,0.30313
0.426171,0.927453,0.30313
0.426171,0.927453,0.30313
0.426171,0.927453,0.30313
0.426171,0.927453,0.30313
0.426171,0.927453,0.30313
0.42617,0.927453,0.30313
0.42617,0.927453,0.30313
0.42617,0.927453,0.30313
0.42617,0.927453,0.30313
0.42617,0.927453,0.30313
0.42617,0.927453,0.30313
0.42617,0.927453,0.30313
0.426169,0.927453,0.30313
0.426169,0.927453,0.30313
0.426169,0.927453,0.30313
0.426169,0.927453,0.30313
0.426169,0.927453,0.30313
0.426169,0.927453,0.30313
0.426169,0.927453,0.30313
0.426169,0.927453,0.30313
0.426168,0.927453,0.30313
0.426168,0.927453,0.30313
0.426168,0.927453,0.30313
0.426168,0.927453,0.30313
0.426168,0.927453,0.30313
0.426168,0.927453,0.30313
0.426168,0.927453,0.30313
0.426167,0.927453,0.30313
0.426167,0.927453,0.30313
0.426167,0.927453,0.30313
0.426167,0.927453,0.30313
0.426167,0.927453,0.30313
0.426167,0.927453,0.30313
0.426167,0.927453,0.30313
0.426166,0.927453,0.30313
0.426166,0.927453,0.30313
0.426166,0.927453,0.30313
0.426166,0.927453,0.30313
0.426166,0.927453,0.30313
0.426166,0.927453,0.30313
0.426166,0.927453,0.30313
0.426165,0.927453,0.30313
0.426165,0.927453,0.30313
0.426165,0.927453,0.30313
0.426165,0.927453,0.30313
0.426165,0.927453,0.30313
0.426165,0.927453,0.30313
0.426165,0.927453,0.30313
0.426164,0.927453,0.30313
0.426164,0.927453,0.30313
0.426164,0.927453,0.30313
0.426164,0.927453,0.30313
0.426164,0.927453,0.30313
0.426164,0.927453,0.30313
0.426164,0.927453,0.30313
0.426163,0.927453,0.30313
0.426163,0.927453,0.30313
0.426163,0.927453,0.30313
0.426163,0.927453,0.30313
0.426163,0.927453,0.30313
0.426163,0.927453,0.30313
0.426163,0.927453,0.30313
0.426162,0.927453,0.30313
0.426162,0.927453,0.30313
0.426162,0.927453,0.30313
0.426162,0.927453,0.30313
0.426162,0.927453,0.30313
0.426162,0.927453,0.30313
0.426162,0.927453,0.30313
0.426161,0.927453,0.30313
0.426161,0.927453,0.30313
0.426161,0.927453,0.30313
0.426161,0.927453,0.30313
0.426161,0.927453,0.30313
0.426161,0.927453,0.30313
0.426161,0.927453,0.30313
0.42616,0.927453,0.30313
0.42616,0.927453,0.30313
0.42616,0.927453,0.30313
0.42616,0.927453,0.30313
0.42616,0.927453,0.30313
0.42616,0.927453,0.30313
0.426159,0.927453,0.30313
0.426159,0.927453,0.30313
0.426159,0.927453,0.30313
0.426159,0.927453,0.30313
0.426159,0.927453,0.30313
0.426159,0.927453,0.30313
0.426159,0.927453,0.30313
0.426158,0.927453,0.30313
0.426158,0.927453,0.30313
0.426158,0.927453,0.30313
0.426158,0.927453,0.30313
0.426158,0.927453,0.30313
0.426158,0.927453,0.30313
0.426157,0.927453,0.30313
0.426157,0.927453,0.30313
0.426157,0.927453,0.30313
0.426157,0.927453,0.30313
0.426157,0.927453,0.30313
0.426157,0.927453,0.30313
0.426156,0.927453,0.30313
0.426156,0.927453,0.30313
0.426156,0.927453,0.30313
0.426156,0.927453,0.30313
0.426156,0.927453,0.30313
0.426156,0.927453,0.30313
0.426156,0.927453,0.30313
0.426155,0.927453,0.30313
0.426155,0.927453,0.30313
0.426155,0.927453,0.30313
0.426155,0.927453,0.30313
0.426155,0.927453,0.30313
0.426155,0.927453,0.30313
0.426154,0.927453,0.30313
0.426154,0.927453,0.30313
0.426154,0.927453,0.30313
0.426154,0.927453,0.30313
0.426154,0.927453,0.30313
0.426154,0.927453,0.30313
0.426153,0.927453,0.30313
0.426153,0.927453,0.30313
0.426153,0.927453,0.30313
0.426153,0.927453,0.30313
0.426153,0.927453,0.30313
0.426153,0.927453,0.30313
0.426152,0.927453,0.30313
0.426152,0.927453,0.30313
0.426152,0.927453,0.30313
0.426152,0.927453,0.30313
0.426152,0.927453,0.30313
0.426152,0.927453,0.30313
0.426151,0.927453,0.30313
0.426151,0.927453,0.30313
0.426151,0.927453,0.30313
0.426151,0.927453,0.30313
0.426151,0.927453,0.30313
0.426151,0.927453,0.30313
0.42615,0.927453,0.30313
0.42615,0.927453,0.30313
0.42615,0.927453,0.30313
0.42615,0.927453,0.30313
0.42615,0.927453,0.30313
0.42615,0.927453,0.30313
0.426149,0.927453,0.30313
0.426149,0.927453,0.30313
0.426149,0.927453,0.30313
0.426149,0.927453,0.30313
0.426149,0.927453,0.30313
0.426148,0.927453,0.30313
0.426148,0.927453,0.30313
0.426148,0.927453,0.30313
0.426148,0.927453,0.30313
0.426148,0.927453,0.30313
0.426148,0.927453,0.30313
0.426147,0.927453,0.30313
0.426147,0.927453,0.30313
0.426147,0.927453,0.30313
0.426147,0.927453,0.30313
0.426147,0.927453,0.30313
0.426147,0.927453,0.30313
0.426146,0.927453,0.30313
0.426146,0.927453,0.30313
0.426146,0.927453,0.30313
0.426146,0.927453,0.30313
0.426146,0.927453,0.30313
0.426145,0.927453,0.30313
0.426145,0.927453,0.30313
0.426145,0.927453,0.30313
0.426145,0.927453,0.30313
0.426145,0.927453,0.30313
0.426145,0.927453,0.30313
0.426144,0.927453,0.30313
0.426144,0.927453,0.30313
0.426144,0.927453,0.30313
0.426144,0.927453,0.30313
0.426144,0.927453,0.30313
0.426143,0.927453,0.30313
0.426143,0.927453,0.30313
0.426143,0.927453,0.30313
0.426143,0.927453,0.30313
0.426143,0.927453,0.30313
0.426143,0.927453,0.30313
0.426142,0.927453,0.30313
0.426142,0.927453,0.30313
0.426142,0.927453,0.30313
0.426142,0.927453,0.30313
0.426142,0.927453,0.30313
0.426141,0.927453,0.30313
0.426141,0.927453,0.30313
0.426141,0.927453,0.30313
0.426141,0.927453,0.30313
0.426141,0.927453,0.30313
0.42614,0.927453,0.30313
0.42614,0.927453,0.30313
0.42614,0.927453,0.30313
0.42614,0.927453,0.30313
0.42614,0.927453,0.30313
0.426139,0.927453,0.30313
0.426139,0.927453,0.30313
0.426139,0.927453,0.30313
0.426139,0.927453,0.30313
0.426139,0.927453,0.30313
0.426138,0.927453,0.30313
0.426138,0.927453,0.30313
0.426138,0.927453,0.30313
0.426138,0.927453,0.30313
0.426138,0.927453,0.30313
0.426137,0.927453,0.30313
0.426137,0.927453,0.30313
0.426137,0.927453,0.30313
0.426137,0.927453,0.30313
0.426137,0.927453,0.30313
0.426136,0.927453,0.30313
0.426136,0.927453,0.30313
0.426136,0.927453,0.30313
0.426136,0.927453,0.30313
0.426136,0.927453,0.30313
0.426135,0.927453,0.30313
0.426135,0.927453,0.30313
0.426135,0.927453,0.30313
0.426135,0.927453,0.30313
0.426135,0.927453,0.30313
0.426134,0.927453,0.30313
0.426134,0.927453,0.30313
0.426134,0.927453,0.30313
0.426134,0.927453,0.30313
0.426134,0.927453,0.30313
0.426133,0.927453,0.30313
0.426133,0.927453,0.30313
0.426133,0.927453,0.30313
0.426133,0.927453,0.30313
0.426133,0.927453,0.30313
0.426132,0.927453,0.30313
0.426132,0.927453,0.30313
0.426132,0.927453,0.30313
0.426132,0.927453,0.30313
0.426132,0.927453,0.30313
0.426131,0.927453,0.30313
0.426131,0.927453,0.30313
0.426131,0.927453,0.30313
0.426131,0.927453,0.30313
0.42613,0.927453,0.30313
0.42613,0.927453,0.30313
0.42613,0.927453,0.30313
0.42613,0.927453,0.30313
0.42613,0.927453,0.30313
0.426129,0.927453,0.30313
0.426129,0.927453,0.30313
0.426129,0.927453,0.30313
0.426129,0.927453,0.30313
0.426129,0.927453,0.30313
0.426128,0.927453,0.30313
0.426128,0.927453,0.30313
0.426128,0.927453,0.30313
0.426128,0.927453,0.30313
0.426127,0.927453,0.30313
0.426127,0.927453,0.30313
0.426127,0.927453,0.30313
0.426127,0.927453,0.30313
0.426127,0.927453,0.30313
0.426126,0.927453,0.30313
0.426126,0.927453,0.30313
0.426126,0.927453,0.30313
0.426126,0.927453,0.30313
0.426125,0.927453,0.30313
0.426125,0.927453,0.30313
0.426125,0.927453,0.30313
0.426125,0.927453,0.30313
0.426125,0.927453,0.30313
0.426124,0.927453,0.30313
0.426124,0.927453,0.30313
0.426124,0.927453,0.30313
0.426124,0.927453,0.30313
0.426123,0.927453,0.30313
0.426123,0.927453,0.30313
0.426123,0.927453,0.30313
0.426123,0.927453,0.30313
0.426122,0.927453,0.30313
0.426122,0.927453,0.30313
0.426122,0.927453,0.30313
0.426122,0.927453,0.30313
0.426121,0.927453,0.30313
0.426121,0.927453,0.30313
0.426121,0.927453,0.30313
0.426121,0.927453,0.30313
0.426121,0.927453,0.30313
0.42612,0.927453,0.30313
0.42612,0.927453,0.30313
0.42612,0.927453,0.30313
0.42612,0.927453,0.30313
0.426119,0.927453,0.30313
0.426119,0.927453,0.30313
0.426119,0.927453,0.30313
0.426119,0.927453,0.30313
0.426118,0.927453,0.30313
0.426118,0.927453,0.30313
0.426118,0.927453,0.30313
0.426118,0.927453,0.30313
0.426117,0.927453,0.30313
0.426117,0.927453,0.30313
0.426117,0.927453,0.30313
0.426117,0.927453,0.30313
0.426116,0.927453,0.30313
0.426116,0.927453,0.30313
0.426116,0.927453,0.30313
0.426116,0.927453,0.30313
0.426115,0.927453,0.30313
0.426115,0.927453,0.30313
0.426115,0.927453,0.30313
0.426115,0.927453,0.30313
0.426114,0.927453,0.30313
0.426114,0.927453,0.30313
0.426114,0.927453,0.30313
0.426114,0.927453,0.30313
0.426113,0.927453,0.30313
0.426113,0.927453,0.30313
0.426113,0.927453,0.30313
0.426113,0.927453,0.30313
0.426112,0.927453,0.30313
0.426112,0.927453,0.30313
0.426112,0.927453,0.30313
0.426112,0.927453,0.30313
0.426111,0.927453,0.30313
0.426111,0.927453,0.30313
0.426111,0.927453,0.30313
0.426111,0.927453,0.30313
0.42611,0.927453,0.30313
0.42611,0.927453,0.30313
0.42611,0.927453,0.30313
0.42611,0.927453,0.30313
0.426109,0.927453,0.30313
0.426109,0.927453,0.30313
0.426109,0.927453,0.30313
0.426108,0.927453,0.30313
0.426108,0.927453,0.30313
0.426108,0.927453,0.30313
0.426108,0.927453,0.30313
0.426107,0.927453,0.30313
0.426107,0.927453,0.30313
0.426107,0.927453,0.30313
0.426107,0.927453,0.30313
0.426106,0.927453,0.30313
0.426106,0.927453,0.30313
0.426106,0.927453,0.30313
0.426105,0.927453,0.30313
0.426105,0.927453,0.30313
0.426105,0.927453,0.30313
0.426105,0.927453,0.30313
0.426104,0.927453,0.30313
0.426104,0.927453,0.30313
0.426104,0.927453,0.30313
0.426103,0.927453,0.30313
0.426103,0.927453,0.30313
0.426103,0.927453,0.30313
0.426103,0.927453,0.30313
0.426102,0.927453,0.30313
0.426102,0.927453,0.30313
0.426102,0.927453,0.30313
0.426102,0.927453,0.30313
0.426101,0.927453,0.30313
0.426101,0.927453,0.30313
0.426101,0.927453,0.30313
0.4261,0.927453,0.30313
0.4261,0.927453,0.30313
0.4261,0.927453,0.30313
0.426099,0.927453,0.30313
0.426099,0.927453,0.30313
0.426099,0.927453,0.30313
0.426099,0.927453,0.30313
0.426098,0.927453,0.30313
0.426098,0.927453,0.30313
0.426098,0.927453,0.30313
0.426097,0.927453,0.30313
0.426097,0.927453,0.30313
0.426097,0.927453,0.30313
0.426097,0.927453,0.30313
0.426096,0.927453,0.30313
0.426096,0.927453,0.30313
0.426096,0.927453,0.30313
0.426095,0.927453,0.30313
0.426095,0.927453,0.30313
0.426095,0.927453,0.30313
0.426094,0.927453,0.30313
0.426094,0.927453,0.30313
0.426094,0.927453,0.30313
0.426093,0.927453,0.30313
0.426093,0.927453,0.30313
0.426093,0.927453,0.30313
0.426093,0.927453,0.30313
0.426092,0.927453,0.30313
0.426092,0.927453,0.30313
0.426092,0.927453,0.30313
0.426091,0.927453,0.30313
0.426091,0.927453,0.30313
0.426091,0.927453,0.30313
0.42609,0.927453,0.30313
0.42609,0.927453,0.30313
0.42609,0.927453,0.30313
0.426089,0.927453,0.30313
0.426089,0.927453,0.30313
0.426089,0.927453,0.30313
0.426088,0.927453,0.30313
0.426088,0.927453,0.30313
0.426088,0.927453,0.30313
0.426087,0.927453,0.30313
0.426087,0.927453,0.30313
0.426087,0.927453,0.30313
0.426087,0.927453,0.30313
0.426086,0.927453,0.30313
0.426086,0.927453,0.30313
0.426086,0.927453,0.30313
0.426085,0.927453,0.30313
0.426085,0.927453,0.30313
0.426085,0.927453,0.30313
0.426084,0.927453,0.30313
0.426084,0.927453,0.30313
0.426084,0.927453,0.30313
0.426083,0.927453,0.30313
0.426083,0.927453,0.30313
0.426083,0.927453,0.30313
0.426082,0.927453,0.30313
0.426082,0.927453,0.30313
0.426081,0.927453,0.30313
0.426081,0.927453,0.30313
0.426081,0.927453,0.30313
0.42608,0.927453,0.30313
0.42608,0.927453,0.30313
0.42608,0.927453,0.30313
0.426079,0.927453,0.30313
0.426079,0.927453,0.30313
0.426079,0.927453,0.30313
0.426078,0.927453,0.30313
0.426078,0.927453,0.30313
0.426078,0.927453,0.30313
0.426077,0.927453,0.30313
0.426077,0.927453,0.30313
0.426077,0.927453,0.30313
0.426076,0.927453,0.30313
0.426076,0.927453,0.30313
0.426076,0.927453,0.30313
0.426075,0.927453,0.30313
0.426075,0.927453,0.30313
0.426074,0.927453,0.30313
0.426074,0.927453,0.30313
0.426074,0.927453,0.30313
0.426073,0.927453,0.30313
0.426073,0.927453,0.30313
0.426073,0.927453,0.30313
0.426072,0.927453,0.30313
0.426072,0.927453,0.30313
0.426071,0.927453,0.30313
0.426071,0.927453,0.30313
0.426071,0.927453,0.30313
0.42607,0.927453,0.30313
0.42607,0.927453,0.30313
0.42607,0.927453,0.30313
0.426069,0.927453,0.30313
0.426069,0.927453,0.30313
0.426068,0.927453,0.30313
0.426068,0.927453,0.30313
0.426068,0.927453,0.30313
0.426067,0.927453,0.30313
0.426067,0.927453,0.30313
0.426067,0.927453,0.30313
0.426066,0.927453,0.30313
0.426066,0.927453,0.30313
0.426065,0.927453,0.30313
0.426065,0.927453,0.30313
0.426065,0.927453,0.30313
0.426064,0.927453,0.30313
0.426064,0.927453,0.30313
0.426063,0.927453,0.30313
0.426063,0.927453,0.30313
0.426063,0.927453,0.30313
0.426062,0.927453,0.30313
0.426062,0.927453,0.30313
0.426061,0.927453,0.30313
0.426061,0.927453,0.30313
0.426061,0.927453,0.30313
0.42606,0.927453,0.30313
0.42606,0.927453,0.30313
0.426059,0.927453,0.30313
0.426059,0.927453,0.30313
0.426059,0.927453,0.30313
0.426058,0.927453,0.30313
0.426058,0.927453,0.30313
0.426057,0.927453,0.30313
0.426057,0.927453,0.30313
0.426056,0.927453,0.30313
0.426056,0.927453,0.30313
0.426056,0.927453,0.30313
0.426055,0.927453,0.30313
0.426055,0.927453,0.30313
0.426054,0.927453,0.30313
0.426054,0.927453,0.30313
0.426054,0.927453,0.30313
0.426053,0.927453,0.30313
0.426053,0.927453,0.30313
0.426052,0.927453,0.30313
0.426052,0.927453,0.30313
0.426051,0.927453,0.30313
0.426051,0.927453,0.30313
0.42605,0.927453,0.30313
0.42605,0.927453,0.30313
0.42605,0.927453,0.30313
0.426049,0.927453,0.30313
0.426049,0.927453,0.30313
0.426048,0.927453,0.30313
0.426048,0.927453,0.30313
0.426047,0.927453,0.30313
0.426047,0.927453,0.30313
0.426046,0.927453,0.30313
0.426046,0.927453,0.30313
0.426046,0.927453,0.30313
0.426045,0.927453,0.30313
0.426045,0.927453,0.30313
0.426044,0.927453,0.30313
0.426044,0.927453,0.30313
0.426043,0.927453,0.30313
0.426043,0.927453,0.30313
0.426042,0.927453,0.30313
0.426042,0.927453,0.30313
0.426041,0.927453,0.30313
0.426041,0.927453,0.30313
0.42604,0.927453,0.30313
0.42604,0.927453,0.30313
0.42604,0.927453,0.30313
0.426039,0.927453,0.30313
0.426039,0.927453,0.30313
0.426038,0.927453,0.30313
0.426038,0.927453,0.30313
0.426037,0.927453,0.30313
0.426037,0.927453,0.30313
0.426036,0.927453,0.30313
0.426036,0.927453,0.30313
0.426035,0.927453,0.30313
0.426035,0.927453,0.30313
0.426034,0.927453,0.30313
0.426034,0.927453,0.30313
0.426033,0.927453,0.30313
0.426033,0.927453,0.30313
0.426032,0.927453,0.30313
0.426032,0.927453,0.30313
0.426031,0.927453,0.30313
0.426031,0.927453,0.30313
0.42603,0.927453,0.30313
0.42603,0.927453,0.30313
0.426029,0.927453,0.30313
0.426029,0.927453,0.30313
0.426028,0.927453,0.30313
0.426028,0.927453,0.30313
0.426027,0.927453,0.30313
0.426027,0.927453,0.30313
0.426026,0.927453,0.30313
0.426025,0.927453,0.30313
0.426025,0.927453,0.30313
0.426024,0.927453,0.30313
0.426024,0.927453,0.30313
0.426023,0.927453,0.30313
0.426023,0.927453,0.30313
0.426022,0.927453,0.30313
0.426022,0.927453,0.30313
0.426021,0.927453,0.30313
0.426021,0.927453,0.30313
0.42602,0.927453,0.30313
0.42602,0.927453,0.30313
0.426019,0.927453,0.30313
0.426018,0.927453,0.30313
0.426018,0.927453,0.30313
0.426017,0.927453,0.30313
0.426017,0.927453,0.30313
0.426016,0.927453,0.30313
0.426016,0.927453,0.30313
0.426015,0.927453,0.30313
0.426015,0.927453,0.30313
0.426014,0.927453,0.30313
0.426013,0.927453,0.30313
0.426013,0.927453,0.30313
0.426012,0.927453,0.30313
0.426012,0.927453,0.30313
0.426011,0.927453,0.30313
0.426011,0.927453,0.30313
0.42601,0.927453,0.30313
0.426009,0.927453,0.30313
0.426009,0.927453,0.30313
0.426008,0.927453,0.30313
0.426008,0.927453,0.30313
0.426007,0.927453,0.30313
0.426006,0.927453,0.30313
0.426006,0.927453,0.30313
0.426005,0.927453,0.30313
0.426005,0.927453,0.30313
0.426004,0.927453,0.30313
0.426003,0.927453,0.30313
0.426003,0.927453,0.30313
0.426002,0.927453,0.30313
0.426002,0.927453,0.30313
0.426001,0.927453,0.30313
0.426,0.927453,0.30313
0.426,0.927453,0.30313
0.425999,0.927453,0.30313
0.425998,0.927453,0.30313
0.425998,0.927453,0.30313
0.425997,0.927453,0.30313
0.425997,0.927453,0.30313
0.425996,0.927453,0.30313
0.425995,0.927453,0.30313
0.425995,0.927453,0.30313
0.425994,0.927453,0.30313
0.425993,0.927453,0.30313
0.425993,0.927453,0.30313
0.425992,0.927453,0.30313
0.425991,0.927453,0.30313
0.425991,0.927453,0.30313
0.42599,0.927453,0.30313
0.425989,0.927453,0.30313
0.425989,0.927453,0.30313
0.425988,0.927453,0.30313
0.425987,0.927453,0.30313
0.425987,0.927453,0.30313
0.425986,0.927453,0.30313
0.425985,0.927453,0.30313
0.425985,0.927453,0.30313
0.425984,0.927453,0.30313
0.425983,0.927453,0.30313
0.425983,0.927453,0.30313
0.425982,0.927453,0.30313
0.425981,0.927453,0.30313
0.42598,0.927453,0.30313
0.42598,0.927453,0.30313
0.425979,0.927453,0.30313
0.425978,0.927453,0.30313
0.425978,0.927453,0.30313
0.425977,0.927453,0.30313
0.425976,0.927453,0.30313
0.425975,0.927453,0.30313
0.425975,0.927453,0.30313
0.425974,0.927453,0.30313
0.425973,0.927453,0.30313
0.425973,0.927453,0.30313
0.425972,0.927453,0.30313
0.425971,0.927453,0.30313
0.42597,0.927453,0.30313
0.42597,0.927453,0.30313
0.425969,0.927453,0.30313
0.425968,0.927453,0.30313
0.425967,0.927453,0.30313
0.425967,0.927453,0.30313
0.425966,0.927453,0.30313
0.425965,0.927453,0.30313
0.425964,0.927453,0.30313
0.425963,0.927453,0.30313
0.425963,0.927453,0.30313
0.425962,0.927453,0.30313
0.425961,0.927453,0.30313
0.42596,0.927453,0.30313
0.42596,0.927453,0.30313
0.425959,0.927453,0.30313
0.425958,0.927453,0.30313
0.425957,0.927453,0.30313
0.425956,0.927453,0.30313
0.425955,0.927453,0.30313
0.425955,0.927453,0.30313
0.425954,0.927453,0.30313
0.425953,0.927453,0.30313
0.425952,0.927453,0.30313
0.425951,0.927453,0.30313
0.425951,0.927453,0.30313
0.42595,0.927453,0.30313
0.425949,0.927453,0.30313
0.425948,0.927453,0.30313
0.425947,0.927453,0.30313
0.425946,0.927453,0.30313
0.425945,0.927453,0.30313
0.425945,0.927453,0.30313
0.425944,0.927453,0.30313
0.425943,0.927453,0.30313
0.425942,0.927453,0.30313
0.425941,0.927453,0.30313
0.42594,0.927453,0.30313
0.425939,0.927453,0.30313
0.425938,0.927453,0.30313
0.425938,0.927453,0.30313
0.425937,0.927453,0.30313
0.425936,0.927453,0.30313
0.425935,0.927453,0.30313
0.425934,0.927453,0.30313
0.425933,0.927453,0.30313
0.425932,0.927453,0.30313
0.425931,0.927453,0.30313
0.42593,0.927453,0.30313
0.425929,0.927453,0.30313
0.425928,0.927453,0.30313
0.425927,0.927453,0.30313
0.425926,0.927453,0.30313
0.425925,0.927453,0.30313
0.425924,0.927453,0.30313
0.425924,0.927453,0.30313
0.425923,0.927453,0.30313
0.425922,0.927453,0.30313
0.425921,0.927453,0.30313
0.42592,0.927453,0.30313
0.425919,0.927453,0.30313
0.425918,0.927453,0.30313
0.425917,0.927453,0.30313
0.425916,0.927453,0.30313
0.425915,0.927453,0.30313
0.425914,0.927453,0.30313
0.425913,0.927453,0.30313
0.425912,0.927453,0.30313
0.425911,0.927453,0.30313
0.425909,0.927453,0.30313
0.425908,0.927453,0.30313
0.425907,0.927453,0.30313
0.425906,0.927453,0.30313
0.425905,0.927453,0.30313
0.425904,0.927453,0.30313
0.425903,0.927453,0.30313
0.425902,0.927453,0.30313
0.425901,0.927453,0.30313
0.4259,0.927453,0.30313
0.425899,0.927453,0.30313
0.425898,0.927453,0.30313
0.425897,0.927453,0.30313
0.425896,0.927453,0.30313
0.425894,0.927453,0.30313
0.425893,0.927453,0.30313
0.425892,0.927453,0.30313
0.425891,0.927453,0.30313
0.42589,0.927453,0.30313
0.425889,0.927453,0.30313
0.425888,0.927453,0.30313
0.425886,0.927453,0.30313
0.425885,0.927453,0.30313
0.425884,0.927453,0.30313
0.425883,0.927453,0.30313
0.425882,0.927453,0.30313
0.42588,0.927453,0.30313
0.425879,0.927453,0.30313
0.425878,0.927453,0.30313
0.425877,0.927453,0.30313
0.425876,0.927453,0.30313
0.425874,0.927453,0.30313
0.425873,0.927453,0.30313
0.425872,0.927453,0.30313
