T, N2, O2, NO, N, O, Ar, Ar+, N+, O+, e-
3216.63, 0.709137, 0.119641, 0.0436845, 6.02324e-05, 0.109314, 0.0181629, 8.70682e-26, 1.10062e-34, 5.58906e-11, 1.34534e-50
3222.88, 0.708529, 0.118723, 0.0437851, 6.22471e-05, 0.110751, 0.0181491, 9.49946e-26, 1.54171e-34, 5.68042e-11, 5.43716e-50
3229.12, 0.707923, 0.117806, 0.0438827, 6.4313e-05, 0.112189, 0.0181352, 1.0365e-25, 2.15624e-34, 5.77266e-11, 2.17328e-49
3235.33, 0.707317, 0.11689, 0.0439772, 6.6431e-05, 0.113628, 0.0181214, 1.13101e-25, 3.01122e-34, 5.86579e-11, 8.59365e-49
3241.52, 0.706713, 0.115974, 0.0440688, 6.86023e-05, 0.115068, 0.0181075, 1.23425e-25, 4.19911e-34, 5.95982e-11, 3.36254e-48
3247.7, 0.706109, 0.11506, 0.0441573, 7.08279e-05, 0.116509, 0.0180937, 1.34702e-25, 5.8474e-34, 6.05476e-11, 1.30225e-47
3253.85, 0.705507, 0.114147, 0.0442429, 7.31089e-05, 0.11795, 0.0180798, 1.47022e-25, 8.13166e-34, 6.15063e-11, 4.993e-47
3259.99, 0.704906, 0.113235, 0.0443256, 7.54467e-05, 0.119392, 0.0180659, 1.60485e-25, 1.12934e-33, 6.24743e-11, 1.89572e-46
3266.1, 0.704307, 0.112324, 0.0444053, 7.78422e-05, 0.120834, 0.018052, 1.75198e-25, 1.56645e-33, 6.34518e-11, 7.1289e-46
3272.2, 0.703708, 0.111414, 0.0444822, 8.02967e-05, 0.122277, 0.0180382, 1.9128e-25, 2.1701e-33, 6.4439e-11, 2.65596e-45
3278.29, 0.703111, 0.110505, 0.0445562, 8.28116e-05, 0.12372, 0.0180243, 2.08861e-25, 3.0028e-33, 6.54359e-11, 9.80526e-45
3284.36, 0.702515, 0.109598, 0.0446273, 8.5388e-05, 0.125164, 0.0180104, 2.28086e-25, 4.15028e-33, 6.64426e-11, 3.5878e-44
3290.41, 0.701921, 0.108692, 0.0446956, 8.80272e-05, 0.126607, 0.0179965, 2.4911e-25, 5.72993e-33, 6.74594e-11, 1.30143e-43
3296.45, 0.701327, 0.107788, 0.0447611, 9.07307e-05, 0.128051, 0.0179826, 2.73249e-25, 7.93557e-33, 6.84864e-11, 4.66129e-43
3302.47, 0.700735, 0.106884, 0.0448238, 9.34998e-05, 0.129494, 0.0179687, 3.03272e-25, 1.11073e-32, 6.95236e-11, 1.63662e-42
3308.49, 0.700145, 0.105983, 0.0448837, 9.63358e-05, 0.130938, 0.0179548, 3.36615e-25, 1.55302e-32, 7.05713e-11, 5.70029e-42
3314.49, 0.699555, 0.105082, 0.0449409, 9.92403e-05, 0.132381, 0.0179409, 3.73652e-25, 2.16924e-32, 7.16297e-11, 1.96995e-41
3320.47, 0.698968, 0.104183, 0.0449953, 0.000102215, 0.133825, 0.017927, 4.14799e-25, 3.02699e-32, 7.26988e-11, 6.75605e-41
3326.45, 0.698381, 0.103286, 0.045047, 0.000105261, 0.135267, 0.0179131, 4.6052e-25, 4.21996e-32, 7.37788e-11, 2.29981e-40
3332.42, 0.697796, 0.10239, 0.045096, 0.00010838, 0.13671, 0.0178992, 5.11331e-25, 5.8778e-32, 7.487e-11, 7.77192e-40
3338.38, 0.697212, 0.101496, 0.0451423, 0.000111573, 0.138152, 0.0178854, 5.6781e-25, 8.17989e-32, 7.59724e-11, 2.60783e-39
3344.32, 0.69663, 0.100604, 0.0451859, 0.000114843, 0.139594, 0.0178715, 6.306e-25, 1.13742e-31, 7.70863e-11, 8.68997e-39
3350.26, 0.69605, 0.0997127, 0.0452269, 0.000118191, 0.141035, 0.0178576, 7.0042e-25, 1.58035e-31, 7.82118e-11, 2.87616e-38
3356.19, 0.695471, 0.0988235, 0.0452652, 0.000121619, 0.142475, 0.0178437, 7.78074e-25, 2.19413e-31, 7.93491e-11, 9.45685e-38
3362.11, 0.694893, 0.0979361, 0.0453009, 0.000125128, 0.143915, 0.0178299, 8.6446e-25, 3.04411e-31, 8.04984e-11, 3.08947e-37
3368.03, 0.694317, 0.0970504, 0.0453339, 0.000128721, 0.145354, 0.017816, 9.60581e-25, 4.22051e-31, 8.166e-11, 1.00299e-36
3373.94, 0.693742, 0.0961665, 0.0453644, 0.000132398, 0.146792, 0.0178021, 1.06756e-24, 5.84778e-31, 8.28339e-11, 3.23628e-36
3379.84, 0.693169, 0.0952844, 0.0453922, 0.000136163, 0.14823, 0.0177883, 1.18664e-24, 8.09752e-31, 8.40204e-11, 1.038e-35
3385.74, 0.692598, 0.0944042, 0.0454175, 0.000140018, 0.149666, 0.0177745, 1.31924e-24, 1.12064e-30, 8.52198e-11, 3.30999e-35
3391.64, 0.692028, 0.0935258, 0.0454402, 0.000143963, 0.151101, 0.0177606, 1.46693e-24, 1.55006e-30, 8.64322e-11, 1.04953e-34
3397.53, 0.69146, 0.0926494, 0.0454603, 0.000148002, 0.152536, 0.0177468, 1.63146e-24, 2.14295e-30, 8.76578e-11, 3.30947e-34
3403.41, 0.690893, 0.091775, 0.0454779, 0.000152137, 0.153969, 0.017733, 1.81482e-24, 2.96124e-30, 8.8897e-11, 1.03797e-33
3409.3, 0.690328, 0.0909025, 0.045493, 0.000156369, 0.155401, 0.0177192, 2.01919e-24, 4.0902e-30, 9.01498e-11, 3.23839e-33
3415.18, 0.689765, 0.090032, 0.0455055, 0.000160702, 0.156831, 0.0177054, 2.24708e-24, 5.64732e-30, 9.14166e-11, 1.00522e-32
3421.06, 0.689203, 0.0891636, 0.0455155, 0.000165137, 0.158261, 0.0176917, 2.50125e-24, 7.79437e-30, 9.26977e-11, 3.1048e-32
3426.94, 0.688644, 0.0882973, 0.045523, 0.000169677, 0.159689, 0.0176779, 2.78482e-24, 1.07541e-29, 9.39931e-11, 9.54349e-32
3432.82, 0.688085, 0.087433, 0.045528, 0.000174325, 0.161115, 0.0176642, 3.1013e-24, 1.48332e-29, 9.53033e-11, 2.91965e-31
3438.69, 0.687529, 0.0865709, 0.0455306, 0.000179082, 0.16254, 0.0176504, 3.45462e-24, 2.04542e-29, 9.66286e-11, 8.89147e-31
3444.57, 0.686974, 0.085711, 0.0455306, 0.000183953, 0.163964, 0.0176367, 3.84921e-24, 2.81985e-29, 9.7969e-11, 2.69579e-30
3450.45, 0.686421, 0.0848533, 0.0455282, 0.000188939, 0.165385, 0.017623, 4.29003e-24, 3.8867e-29, 9.93251e-11, 8.13806e-30
3456.33, 0.68587, 0.0839978, 0.0455233, 0.000194043, 0.166806, 0.0176093, 4.78268e-24, 5.35626e-29, 1.00697e-10, 2.44644e-29
3462.22, 0.685321, 0.0831445, 0.045516, 0.000199268, 0.168224, 0.0175956, 5.33344e-24, 7.3804e-29, 1.02085e-10, 7.3244e-29
3468.1, 0.684773, 0.0822936, 0.0455062, 0.000204618, 0.169641, 0.017582, 5.94942e-24, 1.01684e-28, 1.03489e-10, 2.18424e-28
3473.99, 0.684227, 0.0814449, 0.0454939, 0.000210095, 0.171056, 0.0175683, 6.63859e-24, 1.40086e-28, 1.04911e-10, 6.48877e-28
3479.88, 0.683683, 0.0805986, 0.0454793, 0.000215702, 0.172468, 0.0175547, 2.44691e-27, 1.98065e-32, 3.91236e-11, 1.91454e-25
3485.78, 0.683141, 0.0797547, 0.0454622, 0.000221444, 0.173879, 0.0175411, 2.74151e-27, 2.7793e-32, 3.96591e-11, 6.16224e-25
3491.69, 0.682601, 0.0789133, 0.0454426, 0.000227323, 0.175288, 0.0175275, 3.07264e-27, 3.8089e-32, 4.02008e-11, 1.97603e-24
3497.59, 0.682063, 0.0780742, 0.0454207, 0.000233342, 0.176695, 0.0175139, 3.4451e-27, 5.21998e-32, 4.07492e-11, 6.31351e-24
3503.51, 0.681526, 0.0772377, 0.0453963, 0.000239506, 0.1781, 0.0175004, 3.86427e-27, 7.15408e-32, 4.13043e-11, 2.0101e-23
3509.43, 0.680992, 0.0764036, 0.0453696, 0.000245818, 0.179502, 0.0174868, 4.33622e-27, 9.80554e-32, 4.18664e-11, 6.37824e-23
3515.36, 0.680459, 0.0755721, 0.0453404, 0.000252282, 0.180903, 0.0174733, 4.86788e-27, 1.34411e-31, 4.24354e-11, 2.01727e-22
3521.29, 0.679928, 0.0747431, 0.0453089, 0.000258902, 0.182301, 0.0174598, 5.46708e-27, 1.84269e-31, 4.30117e-11, 6.35994e-22
3527.24, 0.6794, 0.0739168, 0.0452749, 0.000265682, 0.183696, 0.0174463, 6.14278e-27, 2.52663e-31, 4.35953e-11, 1.99908e-21
3533.19, 0.678873, 0.0730931, 0.0452386, 0.000272627, 0.18509, 0.0174329, 6.90512e-27, 3.46511e-31, 4.41863e-11, 6.26528e-21
3539.16, 0.678348, 0.072272, 0.0451999, 0.00027974, 0.18648, 0.0174195, 7.76569e-27, 4.75323e-31, 4.4785e-11, 1.9581e-20
3545.13, 0.677826, 0.0714537, 0.0451588, 0.000287026, 0.187869, 0.0174061, 8.73766e-27, 6.52183e-31, 4.53915e-11, 6.10315e-20
3551.12, 0.677305, 0.070638, 0.0451153, 0.000294491, 0.189254, 0.0173927, 9.83611e-27, 8.95109e-31, 4.60059e-11, 1.89741e-19
3557.11, 0.676787, 0.0698252, 0.0450695, 0.000302138, 0.190637, 0.0173793, 1.10782e-26, 1.22891e-30, 4.66284e-11, 5.88434e-19
3563.12, 0.67627, 0.0690151, 0.0450213, 0.000309972, 0.192018, 0.017366, 1.24834e-26, 1.68777e-30, 4.72593e-11, 1.82057e-18
3569.14, 0.675756, 0.0682079, 0.0449707, 0.000318, 0.193395, 0.0173527, 1.40743e-26, 2.31884e-30, 4.78986e-11, 5.62015e-18
3575.18, 0.675243, 0.0674036, 0.0449177, 0.000326226, 0.19477, 0.0173394, 1.58764e-26, 3.18718e-30, 4.85466e-11, 1.73124e-17
3581.23, 0.674733, 0.0666021, 0.0448624, 0.000334656, 0.196142, 0.0173261, 1.7919e-26, 4.38261e-30, 4.92034e-11, 5.32222e-17
3587.29, 0.674225, 0.0658036, 0.0448047, 0.000343296, 0.197511, 0.0173129, 2.02357e-26, 6.02927e-30, 4.98693e-11, 1.63304e-16
3593.37, 0.673719, 0.065008, 0.0447447, 0.00035215, 0.198877, 0.0172997, 2.2865e-26, 8.29874e-30, 5.05444e-11, 5.0016e-16
3599.46, 0.673215, 0.0642155, 0.0446822, 0.000361227, 0.200239, 0.0172865, 2.5851e-26, 1.14286e-29, 5.12289e-11, 1.52928e-15
3605.57, 0.672713, 0.0634259, 0.0446175, 0.000370531, 0.201599, 0.0172733, 2.92443e-26, 1.57478e-29, 5.19232e-11, 4.66843e-15
3611.7, 0.672214, 0.0626395, 0.0445504, 0.00038007, 0.202956, 0.0172602, 3.31032e-26, 2.17122e-29, 5.26273e-11, 1.42299e-14
3617.85, 0.671717, 0.0618562, 0.0444809, 0.00038985, 0.204309, 0.0172471, 3.74946e-26, 2.99545e-29, 5.33416e-11, 4.33148e-14
3624.01, 0.671222, 0.061076, 0.044409, 0.000399878, 0.205659, 0.0172341, 4.24957e-26, 4.13531e-29, 5.40665e-11, 1.31676e-13
3630.2, 0.670729, 0.060299, 0.0443348, 0.000410161, 0.207006, 0.017221, 4.81956e-26, 5.71294e-29, 5.48025e-11, 3.99821e-13
3636.4, 0.670239, 0.0595253, 0.0442583, 0.000420708, 0.208349, 0.017208, 5.46977e-26, 7.89839e-29, 5.55509e-11, 1.21268e-12
3642.62, 0.669751, 0.0587548, 0.0441794, 0.000431525, 0.209689, 0.017195, 6.21238e-26, 1.09289e-28, 5.63149e-11, 3.67421e-12
3648.87, 0.669265, 0.0579876, 0.0440981, 0.000442622, 0.211025, 0.0171821, 7.06222e-26, 1.51376e-28, 5.7103e-11, 1.11202e-11
3655.13, 0.668781, 0.0572238, 0.0440145, 0.000454005, 0.212357, 0.0171692, 8.03883e-26, 2.09969e-28, 5.79384e-11, 3.36094e-11
3661.42, 0.6683, 0.0564633, 0.0439285, 0.000465685, 0.213686, 0.0171563, 9.17246e-26, 2.91981e-28, 5.8886e-11, 1.01343e-10
3667.74, 0.667822, 0.0557063, 0.0438402, 0.00047767, 0.215011, 0.0171435, 4.04576e-31, 1.64453e-34, 3.97345e-09, 3.97345e-09
3674.07, 0.667345, 0.0549527, 0.0437495, 0.000489969, 0.216332, 0.0171307, 3.99044e-31, 2.13638e-34, 4.13866e-09, 4.13866e-09
3680.44, 0.666871, 0.0542026, 0.0436564, 0.000502592, 0.217649, 0.0171179, 1.9872e-31, 1.40158e-34, 4.31071e-09, 4.31071e-09
3686.82, 0.6664, 0.0534561, 0.043561, 0.000515549, 0.218963, 0.0171051, 1.55665e-31, 1.44676e-34, 4.4899e-09, 4.4899e-09
3693.24, 0.665931, 0.0527132, 0.0434633, 0.00052885, 0.220272, 0.0170924, 1.81888e-31, 2.22824e-34, 4.67655e-09, 4.67655e-09
3699.68, 0.665464, 0.051974, 0.0433631, 0.000542507, 0.221577, 0.0170798, 1.65957e-29, 4.27743e-32, 4.87098e-09, 4.87098e-09
3706.15, 0.665, 0.0512384, 0.0432607, 0.00055653, 0.222878, 0.0170671, 1.6524e-28, 5.50953e-31, 5.07354e-09, 5.07354e-09
3712.64, 0.664538, 0.0505065, 0.0431558, 0.000570931, 0.224174, 0.0170545, 1.58982e-27, 6.85975e-30, 5.28459e-09, 5.28459e-09
3719.17, 0.664079, 0.0497784, 0.0430486, 0.000585722, 0.225466, 0.017042, 3.18042e-28, 1.18009e-30, 5.50451e-09, 5.50451e-09
3725.73, 0.663622, 0.0490542, 0.042939, 0.000600916, 0.226754, 0.0170295, 3.88824e-28, 1.90511e-30, 5.7337e-09, 5.7337e-09
3732.32, 0.663168, 0.0483338, 0.0428271, 0.000616525, 0.228037, 0.017017, 5.66774e-27, 5.3119e-29, 5.97258e-09, 5.97258e-09
3738.94, 0.662717, 0.0476173, 0.0427128, 0.000632564, 0.229316, 0.0170046, 9.42487e-26, 1.62573e-27, 6.22158e-09, 6.22158e-09
3745.59, 0.662268, 0.0469048, 0.0425961, 0.000649045, 0.23059, 0.0169922, 3.62623e-27, 5.59415e-29, 6.48118e-09, 6.48118e-09
3752.28, 0.661822, 0.0461963, 0.0424771, 0.000665985, 0.231859, 0.0169798, 7.57852e-27, 1.46185e-28, 6.75184e-09, 6.75184e-09
3759, 0.661378, 0.0454919, 0.0423557, 0.000683397, 0.233123, 0.0169675, 1.49487e-24, 4.82917e-26, 7.03409e-09, 7.03409e-09
3765.75, 0.660937, 0.0447916, 0.042232, 0.000701298, 0.234383, 0.0169552, 2.03466e-22, 1.05877e-23, 7.32845e-09, 7.32845e-09
3772.54, 0.660499, 0.0440954, 0.0421058, 0.000719704, 0.235637, 0.016943, 3.48777e-23, 1.69632e-24, 7.63549e-09, 7.63549e-09
3779.37, 0.660063, 0.0434035, 0.0419774, 0.000738631, 0.236886, 0.0169308, 4.81387e-23, 2.87411e-24, 7.95579e-09, 7.95579e-09
3786.24, 0.659631, 0.0427159, 0.0418465, 0.000758098, 0.23813, 0.0169187, 3.44504e-23, 2.52579e-24, 8.28999e-09, 8.28999e-09
3793.15, 0.659201, 0.0420326, 0.0417133, 0.000778123, 0.239369, 0.0169066, 4.62084e-22, 5.04977e-23, 8.63872e-09, 8.63872e-09
3800.09, 0.658773, 0.0413537, 0.0415777, 0.000798725, 0.240602, 0.0168945, 2.23202e-23, 2.47035e-24, 9.00268e-09, 9.00268e-09
3807.08, 0.658349, 0.0406793, 0.0414398, 0.000819923, 0.24183, 0.0168825, 4.77691e-23, 6.4996e-24, 9.38259e-09, 9.38259e-09
3814.1, 0.657927, 0.0400093, 0.0412995, 0.000841738, 0.243052, 0.0168706, 3.02312e-22, 5.05881e-23, 9.7792e-09, 9.7792e-09
3821.17, 0.657508, 0.0393439, 0.0411569, 0.000864192, 0.244268, 0.0168587, 2.89185e-19, 7.47633e-20, 1.01933e-08, 1.01933e-08
3828.29, 0.657092, 0.0386831, 0.0410119, 0.000887307, 0.245479, 0.0168468, 5.18702e-20, 1.44387e-20, 1.06258e-08, 1.06258e-08
3835.44, 0.656679, 0.0380271, 0.0408646, 0.000911105, 0.246683, 0.016835, 7.5798e-20, 2.54671e-20, 1.10775e-08, 1.10775e-08
3842.65, 0.656269, 0.0373757, 0.0407149, 0.000935611, 0.247882, 0.0168233, 8.55076e-19, 3.66033e-19, 1.15493e-08, 1.15493e-08
3849.9, 0.655861, 0.0367292, 0.0405629, 0.00096085, 0.249074, 0.0168116, 5.37377e-20, 2.6338e-20, 1.20423e-08, 1.20423e-08
3857.19, 0.655457, 0.0360875, 0.0404085, 0.000986848, 0.250261, 0.0167999, 6.50702e-20, 3.85449e-20, 1.25575e-08, 1.25575e-08
3864.54, 0.655055, 0.0354507, 0.0402518, 0.00101363, 0.25144, 0.0167883, 1.62095e-19, 1.16101e-19, 1.30959e-08, 1.30959e-08
3871.93, 0.654656, 0.034819, 0.0400928, 0.00104123, 0.252614, 0.0167768, 5.12748e-18, 4.32277e-18, 1.36587e-08, 1.36587e-08
3879.37, 0.654261, 0.0341923, 0.0399315, 0.00106967, 0.25378, 0.0167653, 1.40409e-17, 1.41375e-17, 1.42472e-08, 1.42472e-08
3886.87, 0.653868, 0.0335707, 0.0397679, 0.00109898, 0.25494, 0.0167539, 2.67074e-16, 3.03254e-16, 1.48625e-08, 1.48625e-08
3894.41, 0.653478, 0.0329543, 0.039602, 0.0011292, 0.256094, 0.0167425, 3.98067e-17, 5.84677e-17, 1.55061e-08, 1.5506e-08
3902.01, 0.653092, 0.0323432, 0.0394338, 0.00116036, 0.25724, 0.0167312, 3.23536e-16, 5.1497e-16, 1.61792e-08, 1.61792e-08
3909.66, 0.652708, 0.0317374, 0.0392633, 0.00119249, 0.258379, 0.01672, 4.81597e-17, 1.03461e-16, 1.68835e-08, 1.68835e-08
3917.37, 0.652327, 0.031137, 0.0390906, 0.00122562, 0.259511, 0.0167088, 7.42438e-17, 1.93093e-16, 1.76205e-08, 1.76205e-08
3925.14, 0.65195, 0.030542, 0.0389156, 0.0012598, 0.260635, 0.0166977, 9.20501e-16, 2.44289e-15, 1.83918e-08, 1.83917e-08
3932.96, 0.651575, 0.0299526, 0.0387384, 0.00129506, 0.261752, 0.0166866, 1.65578e-15, 5.04906e-15, 1.91991e-08, 1.91991e-08
3940.84, 0.651204, 0.0293688, 0.0385589, 0.00133145, 0.262861, 0.0166756, 3.02004e-15, 1.04576e-14, 2.00444e-08, 2.00443e-08
3948.77, 0.650835, 0.0287907, 0.0383773, 0.00136899, 0.263963, 0.0166646, 3.03562e-14, 9.44529e-14, 2.09297e-08, 2.09292e-08
3956.77, 0.65047, 0.0282183, 0.0381935, 0.00140774, 0.265057, 0.0166538, 3.76459e-14, 1.30344e-13, 2.18566e-08, 2.18561e-08
3964.83, 0.650108, 0.0276517, 0.0380075, 0.00144774, 0.266142, 0.0166429, 4.72118e-14, 1.81962e-13, 2.28276e-08, 2.2827e-08
3972.95, 0.649749, 0.0270909, 0.0378194, 0.00148904, 0.26722, 0.0166322, 6.02917e-14, 2.58761e-13, 2.38448e-08, 2.38442e-08
3981.13, 0.649393, 0.0265362, 0.0376292, 0.00153168, 0.268289, 0.0166215, 7.91295e-14, 3.78306e-13, 2.49107e-08, 2.491e-08
3989.37, 0.64904, 0.0259874, 0.0374368, 0.00157572, 0.269349, 0.0166109, 1.07645e-13, 5.73483e-13, 2.60277e-08, 2.6027e-08
3997.68, 0.64869, 0.0254448, 0.0372425, 0.0016212, 0.270401, 0.0166004, 1.51619e-13, 9.00446e-13, 2.71984e-08, 2.71977e-08
4006.05, 0.648343, 0.0249083, 0.0370461, 0.00166818, 0.271445, 0.0165899, 2.15037e-13, 1.42414e-12, 2.84257e-08, 2.8425e-08
4014.49, 0.647999, 0.0243781, 0.0368477, 0.00171671, 0.272479, 0.0165795, 2.7705e-13, 2.0469e-12, 2.97124e-08, 2.97119e-08
4022.99, 0.647659, 0.0238541, 0.0366473, 0.00176685, 0.273504, 0.0165692, 3.5367e-13, 2.91605e-12, 3.10614e-08, 3.10616e-08
4031.57, 0.647321, 0.0233365, 0.036445, 0.00181866, 0.27452, 0.0165589, 4.54714e-13, 4.18559e-12, 3.24761e-08, 3.24772e-08
4040.21, 0.646986, 0.0228254, 0.0362408, 0.00187221, 0.275526, 0.0165487, 5.90241e-13, 6.06778e-12, 3.39597e-08, 3.39623e-08
4048.91, 0.646655, 0.0223208, 0.0360347, 0.00192754, 0.276523, 0.0165386, 7.75285e-13, 8.90445e-12, 3.55156e-08, 3.55207e-08
4057.69, 0.646326, 0.0218227, 0.0358269, 0.00198474, 0.277511, 0.0165286, 1.03021e-12, 1.32245e-11, 3.71474e-08, 3.71565e-08
4066.54, 0.646001, 0.0213313, 0.0356172, 0.00204386, 0.278488, 0.0165186, 1.33649e-12, 1.91817e-11, 3.88587e-08, 3.88737e-08
4075.45, 0.645678, 0.0208466, 0.0354059, 0.00210498, 0.279455, 0.0165087, 1.71965e-12, 2.76052e-11, 4.06534e-08, 4.0677e-08
4084.44, 0.645359, 0.0203686, 0.0351929, 0.00216817, 0.280413, 0.0164989, 2.2185e-12, 3.82965e-11, 4.25357e-08, 4.25707e-08
4093.5, 0.645042, 0.0198975, 0.0349782, 0.0022335, 0.281359, 0.0164892, 2.87012e-12, 5.21863e-11, 4.451e-08, 4.456e-08
4102.62, 0.644728, 0.0194333, 0.034762, 0.00230105, 0.282296, 0.0164796, 3.72398e-12, 7.12227e-11, 4.658e-08, 4.66505e-08
4111.82, 0.644417, 0.0189759, 0.0345443, 0.0023709, 0.283222, 0.01647, 4.84544e-12, 9.73437e-11, 4.87498e-08, 4.88483e-08
4121.09, 0.644109, 0.0185256, 0.0343252, 0.00244312, 0.284137, 0.0164605, 1.31177e-11, 1.41933e-10, 5.10174e-08, 5.11662e-08
4130.44, 0.643803, 0.0180823, 0.0341046, 0.00251781, 0.285041, 0.0164511, 1.61115e-11, 1.7221e-10, 5.34077e-08, 5.35901e-08
4139.85, 0.643501, 0.0176461, 0.0338828, 0.00259504, 0.285934, 0.0164418, 1.98261e-11, 1.86394e-10, 5.59261e-08, 5.61265e-08
4149.33, 0.6432, 0.017217, 0.0336597, 0.0026749, 0.286815, 0.0164325, 2.44371e-11, 2.01802e-10, 5.85698e-08, 5.87903e-08
4158.89, 0.642903, 0.0167951, 0.0334354, 0.00275748, 0.287686, 0.0164234, 3.0169e-11, 2.18543e-10, 6.13449e-08, 6.15881e-08
4168.51, 0.642608, 0.0163804, 0.03321, 0.00284287, 0.288545, 0.0164143, 3.72899e-11, 2.36733e-10, 6.42579e-08, 6.45268e-08
4178.21, 0.642315, 0.0159729, 0.0329836, 0.00293117, 0.289392, 0.0164053, 4.61419e-11, 2.56501e-10, 6.73155e-08, 6.76135e-08
4187.98, 0.642025, 0.0155727, 0.0327562, 0.00302247, 0.290227, 0.0163964, 5.71746e-11, 2.77985e-10, 7.05247e-08, 7.08559e-08
4197.81, 0.641737, 0.0151798, 0.0325279, 0.00311686, 0.291051, 0.0163876, 7.09416e-11, 3.01335e-10, 7.38927e-08, 7.42617e-08
4207.72, 0.641451, 0.0147942, 0.0322989, 0.00321445, 0.291863, 0.0163789, 8.80618e-11, 3.26715e-10, 7.74271e-08, 7.78394e-08
4217.69, 0.641167, 0.014416, 0.0320691, 0.00331533, 0.292662, 0.0163702, 1.04821e-10, 3.54312e-10, 8.11377e-08, 8.15953e-08
4227.72, 0.640886, 0.0140451, 0.0318388, 0.0034196, 0.293449, 0.0163617, 1.24834e-10, 3.84313e-10, 8.50313e-08, 8.55397e-08
4237.83, 0.640606, 0.0136815, 0.0316079, 0.00352737, 0.294224, 0.0163532, 1.48741e-10, 4.16926e-10, 8.91164e-08, 8.9682e-08
4248, 0.640328, 0.0133253, 0.0313765, 0.00363875, 0.294986, 0.0163448, 1.71315e-10, 4.52393e-10, 9.34048e-08, 9.40285e-08
4258.23, 0.640052, 0.0129765, 0.0311448, 0.00375382, 0.295736, 0.0163365, 1.81634e-10, 4.90987e-10, 9.79112e-08, 9.85838e-08
4268.52, 0.639777, 0.012635, 0.0309129, 0.00387271, 0.296474, 0.0163283, 1.92596e-10, 5.32948e-10, 1.02639e-07, 1.03364e-07
4278.88, 0.639504, 0.0123008, 0.0306808, 0.00399551, 0.297198, 0.0163201, 2.04239e-10, 5.78563e-10, 1.07598e-07, 1.08381e-07
4289.29, 0.639233, 0.0119739, 0.0304486, 0.00412233, 0.29791, 0.0163121, 2.16604e-10, 6.28148e-10, 1.12798e-07, 1.13643e-07
4299.76, 0.638962, 0.0116543, 0.0302165, 0.00425327, 0.298609, 0.0163041, 2.29734e-10, 6.82038e-10, 1.18251e-07, 1.19163e-07
4310.28, 0.638693, 0.011342, 0.0299845, 0.00438845, 0.299295, 0.0162962, 2.43674e-10, 7.40601e-10, 1.23967e-07, 1.24951e-07
4320.86, 0.638425, 0.0110369, 0.0297527, 0.00452797, 0.299969, 0.0162884, 2.5847e-10, 8.04227e-10, 1.29958e-07, 1.31021e-07
4331.49, 0.638158, 0.0107389, 0.0295213, 0.00467193, 0.300629, 0.0162807, 2.74172e-10, 8.73342e-10, 1.36235e-07, 1.37382e-07
4342.16, 0.637891, 0.0104481, 0.0292903, 0.00482043, 0.301277, 0.016273, 2.90832e-10, 9.484e-10, 1.4281e-07, 1.44049e-07
4352.89, 0.637625, 0.0101643, 0.0290598, 0.00497359, 0.301911, 0.0162654, 3.08504e-10, 1.02989e-09, 1.49696e-07, 1.51034e-07
4363.65, 0.63736, 0.00988757, 0.0288299, 0.00513149, 0.302533, 0.0162579, 3.27243e-10, 1.11834e-09, 1.56904e-07, 1.58349e-07
4374.46, 0.637095, 0.00961777, 0.0286008, 0.00529424, 0.303142, 0.0162505, 3.47109e-10, 1.21431e-09, 1.64448e-07, 1.66009e-07
4385.31, 0.63683, 0.00935484, 0.0283724, 0.00546194, 0.303737, 0.0162432, 3.68163e-10, 1.3184e-09, 1.7234e-07, 1.74027e-07
4396.19, 0.636565, 0.0090987, 0.028145, 0.00563469, 0.30432, 0.0162359, 3.90467e-10, 1.43127e-09, 1.80594e-07, 1.82416e-07
4407.11, 0.6363, 0.00884929, 0.0279186, 0.00581257, 0.30489, 0.0162288, 4.14088e-10, 1.5536e-09, 1.89223e-07, 1.91191e-07
4418.06, 0.636035, 0.0086065, 0.0276932, 0.00599567, 0.305448, 0.0162216, 4.39094e-10, 1.68613e-09, 1.98241e-07, 2.00367e-07
4429.03, 0.635769, 0.00837026, 0.0274691, 0.00618409, 0.305992, 0.0162146, 4.65557e-10, 1.82964e-09, 2.07662e-07, 2.09957e-07
4440.03, 0.635503, 0.00814047, 0.0272462, 0.00637791, 0.306524, 0.0162076, 4.93548e-10, 1.98498e-09, 2.17499e-07, 2.19978e-07
4451.06, 0.635237, 0.00791702, 0.0270246, 0.00657721, 0.307043, 0.0162007, 5.23145e-10, 2.15303e-09, 2.27767e-07, 2.30443e-07
4462.1, 0.634969, 0.00769982, 0.0268045, 0.00678207, 0.30755, 0.0161939, 5.54425e-10, 2.33475e-09, 2.38479e-07, 2.41368e-07
4473.16, 0.6347, 0.00748876, 0.0265859, 0.00699256, 0.308045, 0.0161871, 5.87468e-10, 2.53112e-09, 2.49651e-07, 2.52769e-07
4484.23, 0.634431, 0.00728374, 0.0263688, 0.00720875, 0.308527, 0.0161804, 6.22357e-10, 2.74323e-09, 2.61296e-07, 2.64661e-07
4495.31, 0.63416, 0.00708463, 0.0261534, 0.0074307, 0.308997, 0.0161738, 6.59178e-10, 2.9722e-09, 2.73428e-07, 2.7706e-07
4506.39, 0.633888, 0.00689132, 0.0259398, 0.00765849, 0.309455, 0.0161672, 6.98018e-10, 3.21921e-09, 2.86064e-07, 2.89981e-07
